,0
Chondriovelum adeliense_NA,species
Bostrychopora dentata_NA,species
Liothyrella uva_NA,species
Magellania joubini_NA,species
Magellania fragilis_NA,species
Crania lecointei_NA,species
Compsothyris racovitzae_NA,species
Liothyrella uva antarctica_NA,species
Glyptonotus antarcticus_NA,species
Nototanais antarcticus_NA,species
Peraeospinosus pushkini_NA,species
Nototanais dimorphus_NA,species
Notocrangon antarcticus_NA,species
Notaeolidia gigas_NA,species
Austrodoris kerguelenensis_NA,species
Trophon longstaffi_NA,species
Tritonia antarctica_NA,species
Aegires albus_NA,species
Bathydoris clavigera_NA,species
Tritoniella belli_NA,species
Harpovoluta charcoti_NA,species
Puncturella conica_NA,species
Neobuccinum eatoni_NA,species
Marseniopsis mollis_NA,species
Marseniopsis conica_NA,species
Parmaphorella mawsoni_NA,species
Amauropsis rossiana_NA,species
Newnesia antarctica_NA,species
Falsimargarita gemma_NA,species
Marginella ealesa_NA,species
Pontiothauma ergata_NA,species
Probuccinum tenuistriatum_NA,species
Nacella concinna_NA,species
Yolida eightsi_NA,species
Chorismus antarcticus_NA,species
Nematocarcinus lanceopes_NA,species
Acodontaster conspicuus_NA,species
Acodontaster capitatus_NA,species
Acodontaster hodgsoni_NA,species
Bathybiaster loripes_NA,species
Cuenotaster involutus_NA,species
Diplasterias brucei_NA,species
Luidiaster gerlachei_NA,species
Labidiaster annulatus_NA,species
Lophaster gaini_NA,species
Notasterias armata_NA,species
Solaster dawsoni_NA,species
Odontaster meridionalis_NA,species
Odontaster validus_NA,species
Kampylaster incurvatus_NA,species
Cycethra verrucosa mawsoni_NA,species
Notasterias stylophora_NA,species
Notioceramus anomalus_NA,species
Perknaster sladeni_NA,species
Pteraster affinis aculeatus_NA,species
Perknaster densus_NA,species
Perknaster fuscus antarcticus_NA,species
Macroptychaster accrescens_NA,species
Lysasterias perrieri_NA,species
Psilaster charcoti_NA,species
Porania antarctica_NA,species
Porania antarctica glabra_NA,species
Sterechinus neumayeri_NA,species
Sterechinus antarcticus_NA,species
Eudorella splendida_NA,species
Vaunthompsonia indermis_NA,species
Camylaspis maculata_NA,species
Diastylis mawsoni_NA,species
Ekleptostylis debroyeri_NA,species
Lyrocteis flavopallidus_NA,species
Callianira antarctica_NA,species
Pachycara brachycephalum_NA,species
Cyclocardia astartoides_NA,species
Laternula elliptica_NA,species
Limopsis lillei_NA,species
Limopsis marionensis_NA,species
Lissarca notorcadensis_NA,species
Propeleda longicaudata_NA,species
Promachocrinus kerguelensis_NA,species
Anthometra adriani_NA,species
Molgula pedunculata_NA,species
Ascidia challengeri_NA,species
Corella eumyota_NA,species
Aplidium vastum_NA,species
Synoicum adareanum_NA,species
Cnemidocarpa verrucosa_NA,species
Sycozoa sigillinoides_NA,species
Pyura bouvetensis_NA,species
Pyura discoveryi_NA,species
Pyura setosa_NA,species
Pyura tunicata_NA,species
Ctenocidaris gigantea_NA,species
Ctenocidaris spinosa_NA,species
Notocidaris mortenseni_NA,species
Abatus curvidens_NA,species
Abatus cavernosus_NA,species
Abatus nimrodi_NA,species
Abatus shackeltoni_NA,species
Austrocidaris canaliculata_NA,species
Aporocidaris milleri_NA,species
Ctenocidaris perrieri_NA,species
Ctenocidaris gilberti_NA,species
Urticinopsis antarctica_NA,species
Isotealia antarctica_NA,species
Edwardsia meridionalis_NA,species
Isosicyonis alba_NA,species
Nuttallochiton mirandus_NA,species
Callochiton gaussi_NA,species
Cephalodiscus_NA,genus
Cadulus dalli antarcticum_NA,species
Fissidentalium majorinum_NA,species
Champsocephalus gunnari_NA,species
Psychroteuthis glacialis_NA,species
Moroteuthis ingens_NA,species
Alluroteuthis antarcticus_NA,species
Galiteuthis glacialis_NA,species
Kondakovia longimana_NA,species
Gonatus antarcticus_NA,species
Mesonychoteuthis hamiltoni_NA,species
Martialia hyadesi_NA,species
Baseodiscus antarcticus_NA,species
Lineus longifissus_NA,species
Parborlasia corrugatus_NA,species
Phascolion strombi_NA,species
Golfingia nordenskojoeldi_NA,species
Golfingia mawsoni_NA,species
Golfingia ohlini_NA,species
Golfingia anderssoni_NA,species
Golfingia margaritacea margaritacea_NA,species
Alomasoma belyaevi_NA,species
Echiurus antarcticus_NA,species
Hamingia_NA,genus
Maxmuelleria faex_NA,species
Pseudosagitta gazellae_NA,species
Sagitta marri_NA,species
Pseudosagitta maxima_NA,species
Salpa gerlachei_NA,species
Ihlea racovitzai_NA,species
Fulmarus glacialoides_NA,species
Thalassoica antarctica_NA,species
Halobaena caerulea_NA,species
Daption capense_NA,species
Pagodroma nivea_NA,species
Aphrodroma brevirostris_NA,species
Macronectes halli_NA,species
Macronectes giganteus_NA,species
Procellaria aequinoctialis_NA,species
Oceanites oceanicus_NA,species
Sterna vittata_NA,species
Pachyptila desolata_NA,species
Aptenodytes forsteri_NA,species
Pygoscelis adeliae_NA,species
Lobodon carcinophaga_NA,species
Hydrurga leptonyx_NA,species
Arctocephalus gazella_NA,species
Mirounga leonina_NA,species
Ommatophoca rossii_NA,species
Leptonychotes weddelli_NA,species
Balaenoptera musculus_NA,species
Balaenoptera physalus_NA,species
Physeter macrocephalus_NA,species
Megaptera novaeangliae_NA,species
Orcinus orca_NA,species
Lagenorhynchus cruciger_NA,species
Tursiops truncatus_NA,species
Ascomorpha eucadis_adults,species
Cryptomonas sp. 1_NA,genus
Chroococcus dispersus_NA,species
Unclassified flagellates_NA,species
Chromulina sp._NA,genus
Selenastrum minutum_NA,species
Trachelomonas sp._NA,genus
Synchaeta sp._adults,genus
Bosmina longirostris_adults,species
Cryptomonas sp. 2_NA,genus
Dinobryon sociale_NA,species
Glenodinium quadridens_NA,species
Peridinium pulsillum_NA,species
Conochilus (solitary)_adults,genus
Closteriopsis longissimus_NA,species
Cyclops varians rubellus_adults,species
Filinia longispina_adults,species
Conochiloides dossuarius_adults,species
Gastropus stylifer_adults,species
Kellicottia sp._adults,genus
Keratella cochlearis_adults,species
Keratella testudo_adults,species
Leptodiaptomus siciloides_adults,species
Ploesoma sp._adults,genus
Polyarthra vulgaris_adults,species
Trichocerca multicrinis_adults,species
Trichocerca cylindrica_adults,species
Tropocyclops prasinus_adults,species
Diaphanosoma leuchtenbergianum_adults,species
Nostoc sp._NA,genus
Dinobryon cylindricum_NA,species
Dactylococcopsis fascicularis_NA,species
Daphnia pulex_adults,species
Arthrodesmus sp._NA,genus
Microcystis aeruginosa_NA,species
Mallomonas sp. 1_NA,genus
Mallomonas sp. 2_NA,genus
Synedra sp._NA,genus
Holopedium gibberum_adults,species
Orthocyclops modestus_adults,species
Chaoborys punctipennis_larvae,species
Phoxinus eos_adults,species
Phoxinys neogaeus_adults,species
Umbra limi_adults,species
Unclassified microflagellates_NA,species
Conochiluides dossuarius_adults,species
Diaptomus oregonensis_adults,species
Daphnia rosea_adults,species
Gastropus hyptopus_adults,species
Kelicottia bostoniensis_adults,species
Kelicottia longispina_adults,species
Conochilus (colonial)_adults,genus
Cryptomonas sp. 3_NA,genus
Cryptomonas sp. 4_NA,genus
Gloeocystis sp. _NA,genus
Glenodinium pulvisculus_NA,species
Oocystis sp. 1_NA,genus
Oocystis sp. 2_NA,genus
Oscillatoria sp._NA,genus
Quadrigula lacustris_NA,species
Quadrigula sp. 2_NA,genus
Ankyra judayi_NA,species
Micropterus salmoides_adults,species
acanthina monodon_adults,species
austromegabalanus psittacus_adults,species
balanus laevis_adults,species
brachidontes granulata_adults,species
jhelius cirratus_adults,species
nothobalanus flosculus_adults,species
nothochthamalus scabrosus_adults,species
perumytilus purpuratus_adults,species
semimytilus algosus_adults,species
acanthocyclus gayi_adults,species
acanthocyclus hassleri_adults,species
chiton  cummingii_adults,species
chiton  granosus_adults,species
chiton  latus_adults,species
lottia  orbigny_adults,species
concholepas concholepas_adults,species
fissurella  costata_adults,species
fissurella  crassa_adults,species
fissurella  cummingii_adults,species
fissurella  limbata_adults,species
fissurella  maxima_adults,species
fissurella  picta_adults,species
fissurella  puhlcra_adults,species
scurria  araucana_adults,species
scurria  ceciliana_adults,species
scurria  plana_adults,species
scurria variabilis_adults,species
scurria viridula_adults,species
scurria zebrina_adults,species
siphonaria lesoni_adults,species
phragmatopoma spp._adults,species
Nodilittorina peruviana_adults,species
onchidella_adults,genus
acanthopleura echinata_adults,species
tegula atra_adults,species
adenocystis utricularis_NA,species
ahnfeltiopsis spp._NA,genus
benthic_diatoms_NA,unclassified
bryopsis_spp_NA,genus
centroceras spp._NA,genus
ceramium spp._NA,genus
chaetomorpha_spp_NA,genus
chondrus  canaliculatus_NA,species
cladophora spp._NA,genus
codium dimorpha_NA,species
colpomenia phaeodactyla_NA,species
colpomenia sinuosa_NA,species
corallina offcinalis var. chilensis_NA,species
durvillaea antarctica_NA,species
ectocarpus silicosus_NA,species
enteromorpha compressa_NA,species
gelidium rex_NA,species
Gelidium chilensis_NA,genus
glossophora kunthii_NA,species
grateloupia _NA,genus
gymnogongrus furcellatus_NA,species
halopteris funicularis_NA,species
hildenbrandia lecanelieri_NA,species
laurencia chilensis_NA,species
lessonia nigrescens_NA,species
mazzaella laminarioides_NA,species
montemaria horridula_NA,species
lithothamnion spp._NA,genus
Nothogenia fastigiata_NA,genus
petalonia fascia_NA,species
petroglossum spp._NA,genus
peysonella spp._NA,genus
plocamium cartilageneum_NA,species
polysiphonia_spp_NA,genus
porphyra_spp_NA,genus
Prionitis decipiens_NA,genus
ralfsia spp._NA,species
rama novazelandensis_NA,species
rhizoclonium cilindricum_NA,species
Rhodymenia skottsbergii_NA,genus
Sarcothalia crispata_NA,genus
schottera nicaensis_NA,species
schyzimenia doryophora_NA,species
scythosiphon lomentaria_NA,species
Trematocarpus dichotomus_NA,genus
ulva rigida_NA,species
ulvella spp._NA,genus
chaetopleura peruviana_adults,species
pyura chilensis_adults,species
enoplochiton  niger_adults,species
heliaster helianthus_adults,species
scurria scurra_adults,species
tonicia  benaventii_adults,species
tonicia  chilensis_adults,species
tonicia  elegans_adults,species
stichaster striatus_adults,species
anthotoe spp._adults,species
plankton_NA,unclassified
bunodactis spp._adults,genus
isolauctis spp._adults,genus
parantheopsis _adults,species
Phymactis clematis_adults,species
Larus dominicanus_adults,species
petrolisthes punctatus_adults,species
petrolisthes spinifrons_adults,species
petrolisthes angulosus_adults,species
petrolisthes tuberculatus_adults,species
Cinclodes nifrofumanus_adults,species
trimusculus peruvianus_adults,species
austrolittorina araucana_adults,species
petrolisthes tuberculosus_adults,species
Limulus polyphemus_adults,species
Loligo pealei_adults,species
Lolliguncula brevis_adults,species
Illex illecebrosus_adults,species
Acteocina canaliculata_adults,species
Acteon punctostriatus_adults,species
Bittiolum varium_adults,species
Chaetopleura apiculata_adults,species
Clione limacina_adults,species
Cratena pilata_adults,species
Crepidula convexa_adults,species
Crepidula fornicata_adults,species
Doridella obscura_adults,species
Doris verrucosa_adults,species
Elysia chlorotica_adults,species
Elysia catula_adults,species
Epitonium rupicola_adults,species
Haminoea solitaria_adults,species
Hermaea cruciata_adults,species
Limacina helicina_adults,species
Littorina irrorata_adults,species
Mitrella lunata_adults,species
Nassarius vibex_adults,species
Neverita duplicata_adults,species
Polycerella conyma_adults,species
Japonactaeon punctostriatus_adults,species
Stiliger fuscatus_adults,species
Urosalpinx cinerea_adults,species
Aequipecten irradians_adults,species
Anadara ovalis_adults,species
Anadara transversa_adults,species
Anomia simplex_adults,species
Bankia gouldi_adults,species
Brachidontes recurvus_adults,species
Crassostrea virginica_adults,species
Crassostrea ariakensis_adults,species
Dreissena polymorpha_adults,species
Ensis directus_adults,species
Gemma gemma_adults,species
Geukensia demissa_adults,species
Ischadium recurvum_adults,species
Macoma tenta_adults,species
Macoma phenax_adults,species
Macoma mitchelli_adults,species
Mercenaria mercenaria_adults,species
Mulinia lateralis_larvae,species
Mytilopsis leucophaeata_adults,species
Noetia ponderosa_adults,species
Nucula proxima_adults,species
Pandora gouldiana_adults,species
Petricola pholadiformis_adults,species
Solemya velum_adults,species
Spisula solidissima_adults,species
Tagelus plebius_adults,species
Tellina agilis_adults,species
Autolytus sp._adults,genus
Chaetopterus variopedatus_adults,species
Clymenella torquata_adults,species
Eteone lactea_adults,species
Eteone heteropoda_adults,species
Eumida sanguinea_adults,species
Glycera dibranchiata_adults,species
Glycinde solitaria_adults,species
Haploscoloplos fragilis_adults,species
Heteromastus filiformis_adults,species
Laeonereis culveri_adults,species
Loimia medusa_adults,species
Lumbrineris fragilis_adults,species
Marenzelleria viridis_adults,species
Nephtys incisa_adults,species
Nereis succinea_adults,species
Notomastus sp._adults,genus
Paramphinome sp._adults,genus
Paranaitis speciosa_adults,species
Paraprionospio pinnata_adults,species
Pectinaria gouldii_adults,species
Pherusa affinis_adults,species
Phyllodoce fragilis_adults,species
Polydora aggregata_adults,species
Polydora ligni_adults,species
Polydora cornuta_adults,species
Praxillella praetermissa_adults,species
Pseudoeurythoe paucibranchiata_adults,species
Sabaco elongatus_adults,species
Sabellaria vulgaris_adults,species
Scolecolepides viridis_adults,species
Scolelepis squamata_adults,species
Scoloplos robustus_adults,species
Sigambra tentaculata_adults,species
Spio setosa_adults,species
Spiochaetopterus oculatus_adults,species
Spiophanes bombyx_adults,species
Streblospio benedicti_adults,species
Cancer irroratus_adults,species
Pagurus annulipes_adults,species
Panopeus herbsti_adults,species
Pagurus pollicaris_adults,species
Upogebia affinis_adults,species
Palaemonetes pugio_adults,species
Palaemonetes intermedius_adults,species
Palaemonetes vulgaris_adults,species
Ovalipes ocellatus_adults,species
Callinectes similis_adults,species
Pagurus longicarpus_adults,species
Squilla empusa_adults,species
Sesarma reticulatum_adults,species
Uca pugnax_adults,species
Uca minax_adults,species
Uca pugilator_adults,species
Crangon septemspinosa_adults,species
Callinectes sapidus_adults,species
Rhithropanopeus harrisii_adults,species
Ampelisca verrilli_adults,species
Ampelisca vadorum_adults,species
Ampithoe longimana_adults,species
Batea catharinensis_adults,species
Caprella penantis_adults,species
Cerapus tubularis_adults,species
Corophium tuberculatum_adults,species
Cymadusa compta_adults,species
Elasmopus levis_adults,species
Gammarus mucronatus_adults,species
Jassa falcata_adults,species
Melita appendiculata_adults,species
Rudilemboides naglei_adults,species
Stenothoe minuta_adults,species
Pleusymtes glaber_adults,species
Mysidopsis bigelowi_adults,species
Apocorophium lacustre_adults,species
Monocorophium insidiosum_adults,species
Gammarus fasciatus_adults,species
Gammarus daiberi_adults,species
Gammarus tigrinus_adults,species
Hyalella azteca_adults,species
Lembos smithi_adults,species
Lepidactylus dytiscus_adults,species
Leptocheirus plumulosus_adults,species
Marinogammarus stoerensis_adults,species
Melita nitida_adults,species
Microprotopus raneyi_adults,species
Monoculodes edwardsi_adults,species
Paracaprella tenuis_adults,species
Photis reinhardi_adults,species
Podoceropsis nitida_adults,species
Siphonoecetes smithianus_adults,species
Unciola irrorata_adults,species
Acetes americanus_adults,species
Alpheus heterochaelis_adults,species
Alpheus normanni_adults,species
Arenaeus cribrarius_adults,species
Carcinus sp._adults,genus
Emerita talpoida_adults,species
Euceramus praelongus_adults,species
Eurypanopeus depressus_adults,species
Hexapanopeus angustifrons_adults,species
Hippolyte pleuracantha_adults,species
Lepidopa websteri_adults,species
Libinia emarginata_adults,species
Lucifer faxoni_adults,species
Lysmata wurdemanni_adults,species
Macrobrachium ohione_adults,species
Munida sp._adults,genus
Naushonia crangonoides_adults,species
Dyspanopeus sayi_adults,species
Dyspanopeus texanus_adults,species
Ogyrides limicola_adults,species
Penaeus aztecus_adults,species
Pinnixa chaetopterana_adults,species
Pinnotheres maculatus_adults,species
Polyonyx gibbesi_adults,species
Portunus gibbesii_adults,species
Portunus spinimanus_adults,species
Processa sp._adults,genus
Rhithropanopeus hermandii_adults,species
Trachypenaeus spp._adults,genus
Bowmaniella dissimilis_adults,species
Heteromysis formosa_adults,species
Metamysidopsis sp._adults,genus
Neomysis americana_adults,species
Arctica islandica_adults,species
Yoldia limatula_adults,species
Pitar morrhuanus_adults,species
Cerastoderma pinnulatum_adults,species
Macroalgae_NA,unclassified
Other algae_NA,unclassified
Balanus improvisus_adults,species
Cyanobacteria_NA,unclassified
Rotifers_NA,unclassified
Dinoflagellata_NA,unclassified
Ciliates_NA,unclassified
Alonella sp._adults,genus
Ceriodaphnia lacustris_adults,species
Ceriodaphnia quadrangula_adults,species
Daphnia lumholtzi_adults,species
Daphnia retrocurva_adults,species
Diaphanosoma brachyurum_adults,species
Diaphanosoma leuchtenbergia_adults,species
Eubosmina coregoni_adults,species
Eubosmina longispina_adults,species
Evadne sp._adults,genus
Ilyocryptus spinifer_adults,species
Lathonura rectirostris_adults,species
Latona setifera_adults,species
Monospilus dispar_adults,species
