,id,food.web,ecosystem.type,res.taxonomy,con.taxonomy,res.lifestage,con.lifestage,res.mass,con.mass,res.met,con.met,res.mov,con.mov,int.type,res.taxonomy.level,con.taxonomy.level
358,185,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Cicadoidea,Lesteva sicula,larvae,NA,0.000488656,0.001718004,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
359,194,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Psychodidae,Antistea elegans,adults,NA,0.000744173,0.002442388,invertebrate,invertebrate,flying,walking,predacious,family+,species
360,195,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Antistea elegans,Staphylinidae,immature,larvae,0.000846372,0.002749973,invertebrate,invertebrate,walking,walking,predacious,species,family+
361,168,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Chironomidae,Dolichopus nubilius,larvae,NA,0.000744173,0.002391983,invertebrate,invertebrate,swimming,flying,predacious,family+,species
362,145,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Chironomidae,Tibellus sp,NA,juveniles,0.000223518,0.00070128,invertebrate,invertebrate,flying,walking,predacious,family+,genus
363,175,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Cicadoidea,Antistea elegans,NA,juveniles,0.000278534,0.000846372,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
364,196,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Pachybrachius sp,Tibellus sp,NA,NA,0.004984286,0.01495833,invertebrate,invertebrate,walking,walking,predacious,species,genus
365,197,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Leptoceridae,Neoscona adianta,NA,NA,0.006193365,0.01841291,invertebrate,invertebrate,walking,walking,predacious,family+,species
366,198,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Aphidoidea,Philodromus sp,NA,juveniles,0.000195462,0.00057346,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
367,197,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Leptoceridae,Neoscona adianta,NA,juveniles,0.006193365,0.018067452,invertebrate,invertebrate,walking,walking,predacious,family+,species
368,199,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Aphidoidea,Empididae,NA,NA,0.000195462,0.000531552,invertebrate,invertebrate,walking,flying,predacious,unclassified,family+
369,200,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Lema melanopus,Neoscona adianta,NA,NA,0.006872016,0.01841291,invertebrate,invertebrate,walking,walking,predacious,species,species
370,201,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Cicadoidea,Hypostenus sp,NA,NA,0.000278534,0.000736287,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
371,202,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Cicadoidea,Nestus carbonarius,NA,NA,0.000278534,0.000736287,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
372,200,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Lema melanopus,Neoscona adianta,NA,juveniles,0.006872016,0.018067452,invertebrate,invertebrate,walking,walking,predacious,species,species
373,203,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Aphidoidea,Hypostenus latifrons,NA,NA,0.000195462,0.000490858,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
374,204,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Leptoceridae,Tibellus sp,NA,NA,0.006193365,0.01495833,invertebrate,invertebrate,walking,walking,predacious,family+,genus
375,182,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Cicadina,Antistea elegans,larvae,juveniles,0.000356719,0.000846372,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
376,146,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Dolomedes sp,Tibellus sp,immature,juveniles,0.000299858,0.00070128,invertebrate,invertebrate,walking,walking,predacious,genus,genus
377,205,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Calliphoridae,Neoscona adianta,NA,NA,0.008239053,0.01841291,invertebrate,invertebrate,flying,walking,predacious,family+,species
378,205,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Calliphoridae,Neoscona adianta,NA,juveniles,0.008239053,0.018067452,invertebrate,invertebrate,flying,walking,predacious,family+,species
379,206,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Lema melanopus,Tibellus sp,NA,NA,0.006872016,0.01495833,invertebrate,invertebrate,walking,walking,predacious,species,genus
380,207,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Cicadoidea,Philodromus sp,NA,juveniles,0.000278534,0.00057346,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
381,208,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Pherbina coryleti,Neoscona adianta,NA,NA,0.00903638,0.01841291,invertebrate,invertebrate,flying,walking,predacious,species,species
382,209,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Aphidoidea,Clubiona sp,NA,juveniles,0.000195462,0.000397277,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
383,210,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Antistea elegans,Lesteva sicula,immature,NA,0.000846372,0.001718004,invertebrate,invertebrate,walking,walking,predacious,species,species
384,148,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Tibellus sp,Pisaura mirabilis,NA,NA,0.01495833,0.030296665,invertebrate,invertebrate,walking,walking,predacious,genus,species
385,208,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Pherbina coryleti,Neoscona adianta,NA,juveniles,0.00903638,0.018067452,invertebrate,invertebrate,flying,walking,predacious,species,species
386,211,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Salticidae,Tibellus sp,NA,NA,0.007980079,0.01495833,invertebrate,invertebrate,walking,walking,predacious,family+,genus
387,212,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Lepidoptera,Tibellus sp,NA,juveniles,0.000376309,0.00070128,invertebrate,invertebrate,flying,walking,predacious,unclassified,genus
388,213,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Calliphoridae,Tibellus sp,NA,NA,0.008239053,0.01495833,invertebrate,invertebrate,flying,walking,predacious,family+,genus
389,214,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Cicadoidea,Hypostenus latifrons,NA,NA,0.000278534,0.000490858,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
390,215,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Pherbina coryleti,Tibellus sp,NA,NA,0.00903638,0.01495833,invertebrate,invertebrate,flying,walking,predacious,species,genus
391,216,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Limnobaris dolorosa,Neoscona adianta,NA,NA,0.011289741,0.01841291,invertebrate,invertebrate,walking,walking,predacious,species,species
392,217,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Sepedon spinipes,Neoscona adianta,NA,NA,0.011428363,0.01841291,invertebrate,invertebrate,flying,walking,predacious,species,species
393,216,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Limnobaris dolorosa,Neoscona adianta,NA,juveniles,0.011289741,0.018067452,invertebrate,invertebrate,walking,walking,predacious,species,species
394,217,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Sepedon spinipes,Neoscona adianta,NA,juveniles,0.011428363,0.018067452,invertebrate,invertebrate,flying,walking,predacious,species,species
395,150,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Aphidoidea,Nabidae,larvae,larvae,0.002858634,0.004471197,invertebrate,invertebrate,walking,walking,predacious,unclassified,family+
396,201,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Cicadoidea,Hypostenus sp,larvae,NA,0.000488656,0.000736287,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
397,202,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Cicadoidea,Nestus carbonarius,larvae,NA,0.000488656,0.000736287,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
398,218,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Aphidoidea,Thomisidae,NA,juveniles,0.000195462,0.000291221,invertebrate,invertebrate,walking,walking,predacious,unclassified,family+
399,219,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Chironomidae,Dolomedes sp,NA,juveniles,0.000223518,0.000299858,invertebrate,invertebrate,flying,walking,predacious,family+,genus
400,220,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Limnobaris dolorosa,Tibellus sp,NA,NA,0.011289741,0.01495833,invertebrate,invertebrate,walking,walking,predacious,species,genus
401,221,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Sepedon spinipes,Tibellus sp,NA,NA,0.011428363,0.01495833,invertebrate,invertebrate,flying,walking,predacious,species,genus
402,207,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Cicadoidea,Philodromus sp,larvae,juveniles,0.000488656,0.00057346,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
403,212,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Lepidoptera,Tibellus sp,larvae,NA,0.013075841,0.01495833,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
404,222,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Oxyloma elegans,Dolomedes fimbriatus,immature,NA,0.250647688,0.285693747,invertebrate,invertebrate,walking,walking,predacious,species,species
405,194,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Psychodidae,Antistea elegans,adults,NA,0.000744173,0.000846372,invertebrate,invertebrate,flying,walking,predacious,family+,species
406,195,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Antistea elegans,Staphylinidae,NA,larvae,0.002442388,0.002749973,invertebrate,invertebrate,walking,walking,predacious,species,family+
407,223,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Cicadoidea,Thomisidae,NA,juveniles,0.000278534,0.000291221,invertebrate,invertebrate,walking,walking,predacious,unclassified,family+
408,156,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Aphidoidea,Theridion pictum,larvae,NA,0.002858634,0.002936393,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
409,214,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Cicadoidea,Hypostenus latifrons,larvae,NA,0.000488656,0.000490858,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
410,151,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Tibellus sp,Tibellus sp,NA,NA,0.01495833,0.01495833,invertebrate,invertebrate,walking,walking,predacious,genus,genus
411,151,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Tibellus sp,Tibellus sp,immature,juveniles,0.00070128,0.00070128,invertebrate,invertebrate,walking,walking,predacious,genus,genus
412,159,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Aphidoidea,Staphylinidae,larvae,larvae,0.002858634,0.002749973,invertebrate,invertebrate,walking,walking,predacious,unclassified,family+
413,224,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Antistea elegans,Hypostenus sp,immature,NA,0.000846372,0.000736287,invertebrate,invertebrate,walking,walking,predacious,species,genus
414,225,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Antistea elegans,Nestus carbonarius,immature,NA,0.000846372,0.000736287,invertebrate,invertebrate,walking,walking,predacious,species,species
415,161,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Aphidoidea,Antistea elegans,larvae,NA,0.002858634,0.002442388,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
416,162,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Aphidoidea,Dolichopus nubilius,larvae,NA,0.002858634,0.002391983,invertebrate,invertebrate,walking,flying,predacious,unclassified,species
417,153,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Marpissa sp,Tibellus sp,immature,juveniles,0.000842918,0.00070128,invertebrate,invertebrate,walking,walking,predacious,genus,genus
418,226,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Aphidoidea,Philodromidae,NA,juveniles,0.000195462,0.000147165,invertebrate,invertebrate,walking,walking,predacious,unclassified,family+
419,210,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Antistea elegans,Lesteva sicula,NA,NA,0.002442388,0.001718004,invertebrate,invertebrate,walking,walking,predacious,species,species
420,222,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Oxyloma elegans,Dolomedes fimbriatus,NA,NA,0.407433185,0.285693747,invertebrate,invertebrate,walking,walking,predacious,species,species
421,227,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Marpissa radiata,Tibellus sp,NA,NA,0.024769337,0.01495833,invertebrate,invertebrate,walking,walking,predacious,species,genus
422,174,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Aphidoidea,Lesteva sicula,larvae,NA,0.002858634,0.001718004,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
423,223,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Cicadoidea,Thomisidae,larvae,juveniles,0.000488656,0.000291221,invertebrate,invertebrate,walking,walking,predacious,unclassified,family+
424,228,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",terrestrial aboveground,Antistea elegans,Hypostenus latifrons,immature,NA,0.000846372,0.000490858,invertebrate,invertebrate,walking,walking,predacious,species,species
