,0,1,2
3511,HEW03,Oppiella obsoleta,62
3512,HEW03,Oppiella subpectinata,63
3513,HEW03,Oribatida sp. (juv),64
3514,HEW03,Suctobelbella sp.,65
3515,HEW03,Eulohmannia ribagai,66
3516,HEW03,Folsomia quadrioculata,67
3517,HEW03,Veigaia sp. (juv),68
3518,HEW03,Zercon sp. (juv),69
3519,HEW03,Glomeris sp.,70
3520,HEW03,Isotomiella minor,71
3521,HEW03,Julidae sp.,72
3522,HEW03,Lepidocyrtus cyaneus,73
3523,HEW03,Lepidocyrtus lanuginosus,74
3524,HEW03,Liodidae sp. {l},75
3525,HEW03,Lumbricus terrestris (juv) {xl},76
3526,HEW03,Megalothorax minimus,77
3527,HEW03,Mesaphorura sp.,78
3528,HEW03,Micranurida pygmaea,79
3529,HEW03,Micraphorura absoloni,80
3530,HEW03,Nesovitrea hammonis,81
3531,HEW03,Oniscus asellus,82
3532,HEW03,Orchesella bifasciata,83
3533,HEW03,Oribatella calcarata,84
3534,HEW03,Parisotoma notabilis,85
3535,HEW03,Phthiracarus longulus,86
3536,HEW03,Porcellio spinicornis,87
3537,HEW03,Protaphorura armata,88
3538,HEW03,Pulmonata sp. (juv),89
3539,HEW03,Scolopendrella cf. subnuda {s},90
3540,HEW03,Scutigerella immaculata {s},91
3541,HEW03,Sminthurinus aureus,92
3542,HEW03,Tachypodoiulus niger,93
3543,HEW03,Trachelipus ratzeburgii,94
3544,HEW03,Trachytes aegrota,95
3545,HEW03,Trachytes aegrota (juv) {s},96
3546,HEW03,Trichoniscus sp.,97
3547,HEW03,algae,98
3548,HEW03,Brachychthoniidae spp.,99
3549,HEW03,omnivorous nematodes,100
3550,HEW03,amoebae,101
3551,HEW03,Chamobates borealis,102
3552,HEW03,predacious nematodes,103
3553,HEW03,bacteria,104
3554,HEW03,bacterivorous nematodes,105
3555,HEW03,ciliates,106
3556,HEW03,flagellates,107
3557,HEW03,Dissorhina ornata,108
3558,HEW03,dead organic matter,109
3559,HEW03,Quadroppia quadricarinata,110
3560,HEW03,Tectocepheus velatus alatus,111
3561,HEW03,saphrophytes,112
3562,HEW03,fungivorous nematodes,113
3563,HEW03,leaf litter,114
3564,HEW03,mykorrhiza,115
3565,HEW03,Chamobates cuspidatus,116
3566,HEW03,Chamobates voigtsi,117
3567,HEW03,plants,118
3568,HEW03,Cepea nemoralis,119
3569,HEW03,root exudates,120
3570,HEW03,root feeding nematodes,121
3571,HEW03,roots,122
3572,HEW04,Allaiulus nitidus {xl},0
3573,HEW04,Geophilus electricus,1
3574,HEW04,Geophilus insculptus,2
3575,HEW04,Geophilus ribauti,3
3576,HEW04,Lithobius sp.,4
3577,HEW04,Phalangiidae sp. (juv),5
3578,HEW04,Athous vittatus (juv),6
3579,HEW04,Coelotes terrestris,7
3580,HEW04,Ozyptila trux,8
3581,HEW04,Robertus lividus,9
3582,HEW04,Athous zebei (juv) {m},10
3583,HEW04,Atropacarus striculus,11
3584,HEW04,Lithobius sp2 {s},12
3585,HEW04,Scydmaenidae sp2,13
3586,HEW04,Ceratophysella armata,14
3587,HEW04,Epicrius canestrinii,15
3588,HEW04,Hahnia pusilla (juv),16
3589,HEW04,Leptogamasus sp. (juv),17
3590,HEW04,Linyphiidae (juv),18
3591,HEW04,Lysigamasus lapponicus,19
3592,HEW04,Lysigamasus sp. (juv),20
3593,HEW04,Prozercon fimbriatus,21
3594,HEW04,Uroseius cylindricus,22
3595,HEW04,Veigaia nemorensis,23
3596,HEW04,Veigaia nemorensis (juv),24
3597,HEW04,Ceratophysella denticulata,25
3598,HEW04,Chamobates cuspidatus,26
3599,HEW04,Chamobates voigtsi,27
3600,HEW04,Clubionidae (juv),28
3601,HEW04,Staphylinidae spec,29
3602,HEW04,Theridiidae sp. (juv),30
3603,HEW04,Coleoptera sp.,31
3604,HEW04,Diplocephalus picinus,32
3605,HEW04,Liogluta longiuscula,33
3606,HEW04,Neobisium sp.,34
3607,HEW04,Walckenaeria cucullata,35
3608,HEW04,Cryptorhynchinae sp.,36
3609,HEW04,Curculionidae sp. (juv),37
3610,HEW04,Deuteraphorura inermis,38
3611,HEW04,Discus rotundatus (juv),39
3612,HEW04,Dissorhina ornata,40
3613,HEW04,Enchytraeidae,41
3614,HEW04,Geholaspis mandibularis,42
3615,HEW04,Geholaspis sp. (juv),43
3616,HEW04,Macrocheles dentatus,44
3617,HEW04,Oppiella nova,45
3618,HEW04,Oppiella obsoleta,46
3619,HEW04,Oppiella subpectinata,47
3620,HEW04,Oribatida sp. (juv),48
3621,HEW04,Pachylaelaps fuscinuliger,49
3622,HEW04,Stenus fuscicornis,50
3623,HEW04,Suctobelbella sp.,51
3624,HEW04,Tapinocyba pallens,52
3625,HEW04,Eupelops plicatus,53
3626,HEW04,Folsomia quadrioculata,54
3627,HEW04,Gisianus flammeolus,55
3628,HEW04,Glomeris connexa,56
3629,HEW04,Glomeris sp.,57
3630,HEW04,Hypochthonius luteus,58
3631,HEW04,Hypochthonius rufulus,59
3632,HEW04,Julidae sp.,60
3633,HEW04,Lamprohiza splendidula (juv),61
3634,HEW04,Lepidocyrtus lanuginosus,62
3635,HEW04,Megalothorax minimus,63
3636,HEW04,Mesaphorura sp.,64
3637,HEW04,Nothrus palustris,65
3638,HEW04,Oncopodura crassicornis,66
3639,HEW04,Onychiuridae,67
3640,HEW04,Oppiella falcata,68
3641,HEW04,Oribatella calcarata,69
3642,HEW04,Oribatula tibialis,70
3643,HEW04,Pantelozetes paolii,71
3644,HEW04,Parisotoma notabilis,72
3645,HEW04,Phthiracarus globosus,73
3646,HEW04,Phyllobius oblongus,74
3647,HEW04,Protaphorura armata,75
3648,HEW04,Quadroppia monstruosa,76
3649,HEW04,Quadroppia quadricarinata,77
3650,HEW04,Scolopendrella cf. subnuda {s},78
3651,HEW04,Scutigerella immaculata {m},79
3652,HEW04,Sminthurinus aureus,80
3653,HEW04,Supraphorura furcifera,81
3654,HEW04,Tectocepheus minor,82
3655,HEW04,Tectocepheus velatus alatus,83
3656,HEW04,Tectocepheus velatus sarekensis,84
3657,HEW04,Tomocerus flavescens,85
3658,HEW04,Trichoniscus pusillus {m},86
3659,HEW04,Trichoniscus sp.,87
3660,HEW04,Uropoda athiasae,88
3661,HEW04,Uropoda cassidea (juv),89
3662,HEW04,Uropoda minima,90
3663,HEW04,algae,91
3664,HEW04,omnivorous nematodes,92
3665,HEW04,amoebae,93
3666,HEW04,Aporrectodea caliginosa,94
3667,HEW04,Aporrectodea caliginosa (juv) {xl},95
3668,HEW04,Lumbricus sp. (juv),96
3669,HEW04,Octolasion tyrtaeum (juv) {xxl},97
3670,HEW04,Octolasion tyrtaeum{xxxl},98
3671,HEW04,predacious nematodes,99
3672,HEW04,bacteria,100
3673,HEW04,bacterivorous nematodes,101
3674,HEW04,ciliates,102
3675,HEW04,flagellates,103
3676,HEW04,dead organic matter,104
3677,HEW04,saphrophytes,105
3678,HEW04,fungivorous nematodes,106
3679,HEW04,leaf litter,107
3680,HEW04,Ena montana,108
3681,HEW04,Ena montana (juv),109
3682,HEW04,Monachoides incarnatus (juv),110
3683,HEW04,mykorrhiza,111
3684,HEW04,plants,112
3685,HEW04,root exudates,113
3686,HEW04,root feeding nematodes,114
3687,HEW04,roots,115
3688,HEW05,Achipteria coleoptrata,0
3689,HEW05,Geophilus ribauti,1
3690,HEW05,Lithobius cf. aulacopus (juv),2
3691,HEW05,Lithobius cf. mutabilis (juv),3
3692,HEW05,Lithobius curtipes {l},4
3693,HEW05,Lithobius mutabilis,5
3694,HEW05,Lithobius muticus,6
3695,HEW05,Lithobius sp.,7
3696,HEW05,Lithobius sp. (juv) {m},8
3697,HEW05,Lithobius sp3 {m},9
3698,HEW05,Scydmaenidae sp2,10
3699,HEW05,Agelenidae sp. (juv),11
3700,HEW05,Amaurobius sp. (juv),12
3701,HEW05,Carabidae sp. (juv),13
3702,HEW05,Cychrus attenuatus,14
3703,HEW05,Geophilomorpha sp.,15
3704,HEW05,Geophilus electricus,16
3705,HEW05,Geophilus insculptus,17
3706,HEW05,Harpactea lepida large,18
3707,HEW05,Histopona torpida,19
3708,HEW05,Schendyla nemorensis,20
3709,HEW05,Strigamia acuminata,21
3710,HEW05,Agriotes sp. (juv),22
3711,HEW05,Campodea sp. {l},23
3712,HEW05,Clubionidae (juv),24
3713,HEW05,Coelotes sp. (juv) {l},25
3714,HEW05,Diplocephalus picinus,26
3715,HEW05,Donacochara speciosa,27
3716,HEW05,Euophrys frontalis,28
3717,HEW05,Gonatium rubens,29
3718,HEW05,Harpactea lepida (juv) large,30
3719,HEW05,Harpactea lepida (juv) small,31
3720,HEW05,Malthodes sp. (juv),32
3721,HEW05,Micrargus herbigradus,33
3722,HEW05,Neobisium carcinoides,34
3723,HEW05,Neobisium sp.,35
3724,HEW05,Othius sp. (juv) {m},36
3725,HEW05,Robertus lividus,37
3726,HEW05,Staphylinidae spec,38
3727,HEW05,Theridiidae sp. (juv),39
3728,HEW05,Walckenaeria furcillata,40
3729,HEW05,Allaiulus nitidus (juv) {l},41
3730,HEW05,Allaiulus nitidus {xxl},42
3731,HEW05,Allosuctobelba grandis,43
3732,HEW05,Amerus polonicus,44
3733,HEW05,Aporrectodea caliginosa,45
3734,HEW05,Aporrectodea rosea,46
3735,HEW05,Aporrectodea rosea (juv),47
3736,HEW05,Araneidae sp. (juv),48
3737,HEW05,Arion intermedicus,49
3738,HEW05,Lehmannia marginata,50
3739,HEW05,Arion silvaticus,51
3740,HEW05,Arrhopalites pygmaeus,52
3741,HEW05,Athous subfuscus (juv) {m},53
3742,HEW05,Hahnia pusilla (juv),54
3743,HEW05,Lysigamasus sp. (juv),55
3744,HEW05,Pergamasinae (male),56
3745,HEW05,Prozercon fimbriatus,57
3746,HEW05,Uroseius cylindricus,58
3747,HEW05,Uroseius cylindricus (juv),59
3748,HEW05,Veigaia cerva,60
3749,HEW05,Veigaia exigua,61
3750,HEW05,Veigaia exigua (juv),62
3751,HEW05,Veigaia nemorensis,63
3752,HEW05,Veigaia nemorensis (juv),64
3753,HEW05,Zercon cf gurensis,65
3754,HEW05,Zercon sp. (juv),66
3755,HEW05,Habrocerus capillaricornis,67
3756,HEW05,Hahnia pusilla,68
3757,HEW05,Linyphiidae (juv),69
3758,HEW05,Saloca diceros,70
3759,HEW05,Tapinocyba insecta,71
3760,HEW05,Athous vittatus (juv),72
3761,HEW05,Atropacarus striculus,73
3762,HEW05,Berniniella bicarinata,74
3763,HEW05,Brachychthoniidae spp.,75
3764,HEW05,Ceratophysella denticulata,76
3765,HEW05,Chamobates cuspidatus,77
3766,HEW05,Chamobates voigtsi,78
3767,HEW05,Cochlodina laminata,79
3768,HEW05,Cylisticus sp.,80
3769,HEW05,Damaeus riparius,81
3770,HEW05,Dendrobaena octaedra,82
3771,HEW05,Dendrobaena pygmaea,83
3772,HEW05,Enchytraeidae,84
3773,HEW05,Geholaspis mandibularis,85
3774,HEW05,Neotrichoppia confinis,86
3775,HEW05,Nothrus silvestris,87
3776,HEW05,Oppiella marginedentata,88
3777,HEW05,Oppiella nova,89
3778,HEW05,Oppiella obsoleta,90
3779,HEW05,Oppiella subpectinata,91
3780,HEW05,Oribatida sp. (juv),92
3781,HEW05,Pachylaelaps regularis,93
3782,HEW05,Suctobelba altvateri,94
3783,HEW05,Suctobelbella sp.,95
3784,HEW05,Eniochthonius minutissimus,96
3785,HEW05,Epicrius sp. (juv),97
3786,HEW05,Parasitidae (juv) {xs},98
3787,HEW05,Eulohmannia ribagai,99
3788,HEW05,Folsomia quadrioculata,100
3789,HEW05,Folsomia spinosa,101
3790,HEW05,Fosseremus laciniatus,102
3791,HEW05,Glomeris sp.,103
3792,HEW05,Hypochthonius luteus,104
3793,HEW05,Hypochthonius rufulus,105
3794,HEW05,Hypogastrura purpurescens,106
3795,HEW05,Isotomiella minor,107
3796,HEW05,Prozercon fimbriatus (juv),108
3797,HEW05,Julidae sp.,109
3798,HEW05,Lamprohiza splendidula (juv),110
3799,HEW05,Lepidocyrtus lanuginosus,111
3800,HEW05,Ligidium hypnorum,112
3801,HEW05,Limacidae sp.,113
3802,HEW05,Lipothrix lubbocki,114
3803,HEW05,Megalothorax minimus,115
3804,HEW05,Mesaphorura sp.,116
3805,HEW05,Metaphorura affinis,117
3806,HEW05,Microppia minus,118
3807,HEW05,Monachoides incarnatus,119
3808,HEW05,Nanhermannia nana,120
3809,HEW05,Nargus anisotomoides,121
3810,HEW05,Nitidulidae sp.,122
3811,HEW05,Octolasion tyrtaeum (juv) {xxl},123
3812,HEW05,Oppiella falcata,124
3813,HEW05,Oribatula tibialis,125
3814,HEW05,Paratullbergia callipygos,126
3815,HEW05,Parisotoma notabilis,127
3816,HEW05,Philoscia muscorum,128
3817,HEW05,Phthiracarus compressus,129
3818,HEW05,Porcellio conspersum,130
3819,HEW05,Porcellio sp.,131
3820,HEW05,Pseudosinella immaculata,132
3821,HEW05,Quadroppia monstruosa,133
3822,HEW05,Quadroppia quadricarinata,134
3823,HEW05,Scolopendrella cf. subnuda {s},135
3824,HEW05,Scutigerella immaculata {s},136
3825,HEW05,Steganacarus magnus,137
3826,HEW05,Tachypodoiulus niger,138
3827,HEW05,Tectocepheus minor,139
3828,HEW05,Tectocepheus velatus alatus,140
3829,HEW05,Trachytes aegrota,141
3830,HEW05,Trachytes aegrota (juv) {xs},142
3831,HEW05,Trachytes pauperior (juv),143
3832,HEW05,Trachytes pauperior{s},144
3833,HEW05,Trichoniscus pusillus {l},145
3834,HEW05,Trichoniscus sp.,146
3835,HEW05,Uropoda cassidea,147
3836,HEW05,Uropoda cassidea (juv),148
3837,HEW05,Uropoda minima,149
3838,HEW05,Willemia anophthalma,150
3839,HEW05,algae,151
3840,HEW05,omnivorous nematodes,152
3841,HEW05,amoebae,153
3842,HEW05,predacious nematodes,154
3843,HEW05,bacteria,155
3844,HEW05,bacterivorous nematodes,156
3845,HEW05,ciliates,157
3846,HEW05,flagellates,158
3847,HEW05,dead organic matter,159
3848,HEW05,saphrophytes,160
3849,HEW05,fungivorous nematodes,161
3850,HEW05,leaf litter,162
3851,HEW05,mykorrhiza,163
3852,HEW05,plants,164
3853,HEW05,root exudates,165
3854,HEW05,root feeding nematodes,166
3855,HEW05,roots,167
3856,HEW06,Abax ovalis,0
3857,HEW06,Abax parallelepipedus,1
3858,HEW06,Cychrus attenuatus,2
3859,HEW06,Achipteria coleoptrata,3
3860,HEW06,Bythinus acutangulus,4
3861,HEW06,Geophilus ribauti,5
3862,HEW06,Lithobius cf. mutabilis (juv),6
3863,HEW06,Lithobius muticus,7
3864,HEW06,Lithobius sp.,8
3865,HEW06,Lithobius sp2 {l},9
3866,HEW06,Lithobius sp3 {m},10
3867,HEW06,Plectophoreus fischeri,11
3868,HEW06,Scydmaenidae sp2,12
3869,HEW06,Amaurobius sp. (juv),13
3870,HEW06,Callobius claustrarius,14
3871,HEW06,Coelotes terrestris,15
3872,HEW06,Geophilomorpha sp.,16
3873,HEW06,Geophilus electricus,17
3874,HEW06,Geophilus insculptus,18
3875,HEW06,Harpactea lepida large,19
3876,HEW06,Harpalus sp.,20
3877,HEW06,Histopona torpida,21
3878,HEW06,Strigamia acuminata,22
3879,HEW06,Aporrectodea caliginosa (juv) {xl},23
3880,HEW06,Aporrectodea rosea,24
3881,HEW06,Araniella cucurbitina,25
3882,HEW06,Arion silvaticus,26
3883,HEW06,Lehmannia marginata,27
3884,HEW06,Athous subfuscus (juv) {m},28
3885,HEW06,Campodea sp. {l},29
3886,HEW06,Cantharidae sp.,30
3887,HEW06,Clubionidae (juv),31
3888,HEW06,Coelotes sp. (juv) {xl},32
3889,HEW06,Diplocephalus picinus,33
3890,HEW06,Geostiba circellaris,34
3891,HEW06,Harpactea lepida (juv) large,35
3892,HEW06,Harpactea lepida (juv) small,36
3893,HEW06,Linyphiidae (juv),37
3894,HEW06,Microneta viaria,38
3895,HEW06,Neobisium sp.,39
3896,HEW06,Phalangiidae sp. (juv),40
3897,HEW06,Quedius sp. (juv),41
3898,HEW06,Robertus lividus,42
3899,HEW06,Saloca diceros,43
3900,HEW06,Salticidae sp. (juv),44
3901,HEW06,Staphylinidae spec,45
3902,HEW06,Tenuiphantes tenebricola,46
3903,HEW06,Tenuiphantes tenuis,47
3904,HEW06,Walckenaeria cuspidata,48
3905,HEW06,Xantholinus laevigatus,49
3906,HEW06,Xantholinus sp. (juv) {m},50
3907,HEW06,Atropacarus striculus,51
3908,HEW06,Berniniella conjuncta,52
3909,HEW06,Brachyderinae sp.,53
3910,HEW06,Chamobates cuspidatus,54
3911,HEW06,Chamobates voigtsi,55
3912,HEW06,Chordeumatidae (juv) {s},56
3913,HEW06,Tachyusa sp. (juv),57
3914,HEW06,Clausilia bidentata,58
3915,HEW06,Limacidae sp.,59
3916,HEW06,Nesovitrea hammonis,60
3917,HEW06,Nesovitrea hammonis (juv),61
3918,HEW06,Coleoptera sp.,62
3919,HEW06,Coleoptera sp. (juv),63
3920,HEW06,Curculionidae sp. (juv),64
3921,HEW06,Cylisticus sp.,65
3922,HEW06,Desoria violacea,66
3923,HEW06,Veigaia exigua,67
3924,HEW06,Veigaia exigua (juv),68
3925,HEW06,Veigaia nemorensis,69
3926,HEW06,Discus rotundatus,70
3927,HEW06,Discus rotundatus (juv),71
3928,HEW06,Dissorhina ornata,72
3929,HEW06,Elateridae sp.,73
3930,HEW06,Elateridae sp1 (juv) {l},74
3931,HEW06,Enchytraeidae,75
3932,HEW06,Nothrus silvestris,76
3933,HEW06,Oppiella obsoleta,77
3934,HEW06,Oppiella subpectinata,78
3935,HEW06,Oribatida sp. (juv),79
3936,HEW06,Pachyseius humeralis,80
3937,HEW06,Suctobelbella sp.,81
3938,HEW06,Eulohmannia ribagai,82
3939,HEW06,Folsomia quadrioculata,83
3940,HEW06,Pergamasinae (juv) {xs},84
3941,HEW06,Glomeris sp.,85
3942,HEW06,Glomeris sp. (juv) {m},86
3943,HEW06,Hypochthonius rufulus,87
3944,HEW06,Isotomiella minor,88
3945,HEW06,Julidae sp.,89
3946,HEW06,Lepidocyrtus lanuginosus,90
3947,HEW06,Lumbricus sp. (juv),91
3948,HEW06,Megalothorax minimus,92
3949,HEW06,Mesaphorura sp.,93
3950,HEW06,Monachoides incarnatus,94
3951,HEW06,Monachoides incarnatus (juv),95
3952,HEW06,Nargus anisotomoides,96
3953,HEW06,Nargus wilkini,97
3954,HEW06,Octolasion tyrtaeum (juv) {xxl},98
3955,HEW06,Octolasion tyrtaeum{xxl},99
3956,HEW06,Oncopodura crassicornis,100
3957,HEW06,Oniscus asellus,101
3958,HEW06,Onychiuridae,102
3959,HEW06,Oppiella falcata,103
3960,HEW06,Otioryhnchinae sp.,104
3961,HEW06,Parisotoma notabilis,105
3962,HEW06,Phthiracarus anonymus,106
3963,HEW06,Phthiracarus compressus,107
3964,HEW06,Protaphorura armata,108
3965,HEW06,Pulmonata sp. (juv),109
3966,HEW06,Quadroppia quadricarinata,110
3967,HEW06,Scutigerella immaculata {m},111
3968,HEW06,Sitona sp.,112
3969,HEW06,Sminthurinus aureus,113
3970,HEW06,Steganacarus magnus,114
3971,HEW06,Tachypodoiulus niger,115
3972,HEW06,Tectocepheus minor,116
3973,HEW06,Tomocerus flavescens,117
3974,HEW06,Trachelipus sp.,118
3975,HEW06,Trachytes pauperior (juv),119
3976,HEW06,Trichoniscus pusillus {m},120
3977,HEW06,Trichoniscus sp.,121
3978,HEW06,Uropoda minima,122
3979,HEW06,Uropodina sp. (juv),123
3980,HEW06,algae,124
3981,HEW06,omnivorous nematodes,125
3982,HEW06,amoebae,126
3983,HEW06,Lumbricus terrestris (juv) {xxxl},127
3984,HEW06,predacious nematodes,128
3985,HEW06,bacteria,129
3986,HEW06,bacterivorous nematodes,130
3987,HEW06,ciliates,131
3988,HEW06,flagellates,132
3989,HEW06,dead organic matter,133
3990,HEW06,saphrophytes,134
3991,HEW06,fungivorous nematodes,135
3992,HEW06,leaf litter,136
3993,HEW06,mykorrhiza,137
3994,HEW06,plants,138
3995,HEW06,root exudates,139
3996,HEW06,root feeding nematodes,140
3997,HEW06,roots,141
3998,HEW10,Abax ovalis,0
3999,HEW10,Abax parallelepipedus,1
4000,HEW10,Agelenidae sp. (juv),2
4001,HEW10,Clubiona comta,3
4002,HEW10,Coelotes terrestris,4
4003,HEW10,Geophilus flavus,5
4004,HEW10,Geophilus ribauti,6
4005,HEW10,Histopona torpida,7
4006,HEW10,Lithobius crassipes,8
4007,HEW10,Lithobius sp.,9
4008,HEW10,Notiophilus biguttatus,10
4009,HEW10,Pterostichus sp.,11
4010,HEW10,Pterostichus strenuus,12
4011,HEW10,Aleocharinae sp1 (juv),13
4012,HEW10,Coelotes sp. (juv) {l},14
4013,HEW10,Diplocephalus picinus,15
4014,HEW10,Hahnia pusilla,16
4015,HEW10,Linyphiidae (juv),17
4016,HEW10,Lithobius sp2 {l},18
4017,HEW10,Microneta viaria,19
4018,HEW10,Neobisium sp.,20
4019,HEW10,Phalangiidae sp. (juv),21
4020,HEW10,Staphylinidae spec,22
4021,HEW10,Tapinocyba insecta,23
4022,HEW10,Trombidiidae,24
4023,HEW10,Aporrectodea caliginosa (juv) {xl},25
4024,HEW10,Aporrectodea rosea,26
4025,HEW10,Aporrectodea rosea (juv),27
4026,HEW10,Atheta sp. (juv),28
4027,HEW10,Tachyusa sp. (juv),29
4028,HEW10,Atropacarus striculus,30
4029,HEW10,Ceratozetes gracilis,31
4030,HEW10,Chamobates cuspidatus,32
4031,HEW10,Coleoptera sp. (juv),33
4032,HEW10,Desoria violacea,34
4033,HEW10,Lysigamasus sp. (juv),35
4034,HEW10,Pergamasinae (male),36
4035,HEW10,Veigaia exigua,37
4036,HEW10,Zercon cf gurensis,38
4037,HEW10,Elateridae sp.,39
4038,HEW10,Enchytraeidae,40
4039,HEW10,Oppiella nova,41
4040,HEW10,Oppiella subpectinata,42
4041,HEW10,Oribatida sp. (juv),43
4042,HEW10,Suctobelbella sp.,44
4043,HEW10,Eulohmannia ribagai,45
4044,HEW10,Eupelops plicatus,46
4045,HEW10,Folsomia quadrioculata,47
4046,HEW10,Glomeris sp. (juv) {m},48
4047,HEW10,Hypochthonius luteus,49
4048,HEW10,Hypochthonius rufulus,50
4049,HEW10,Isotomidae sp.,51
4050,HEW10,Julidae sp.,52
4051,HEW10,Lepidocyrtus lanuginosus,53
4052,HEW10,Megalothorax minimus,54
4053,HEW10,Mesaphorura sp.,55
4054,HEW10,Nargus anisotomoides,56
4055,HEW10,Octolasion tyrtaeum (juv) {xxl},57
4056,HEW10,Pantelozetes paolii,58
4057,HEW10,Parisotoma notabilis,59
4058,HEW10,Phthiracarus lentulus,60
4059,HEW10,Porcellio spinicornis,61
4060,HEW10,Quadroppia quadricarinata,62
4061,HEW10,Scutigerella immaculata {s},63
4062,HEW10,Sminthurinus aureus,64
4063,HEW10,Sminthurinus sp. (juv),65
4064,HEW10,Steganacarus magnus,66
4065,HEW10,Stenaphorura denisi,67
4066,HEW10,Trichoniscus pusillus {m},68
4067,HEW10,algae,69
4068,HEW10,omnivorous nematodes,70
4069,HEW10,amoebae,71
4070,HEW10,Aporrectodea caliginosa,72
4071,HEW10,Lumbricus terrestris (juv) {xxl},73
4072,HEW10,predacious nematodes,74
4073,HEW10,bacteria,75
4074,HEW10,bacterivorous nematodes,76
4075,HEW10,ciliates,77
4076,HEW10,flagellates,78
4077,HEW10,dead organic matter,79
4078,HEW10,saphrophytes,80
4079,HEW10,fungivorous nematodes,81
4080,HEW10,leaf litter,82
4081,HEW10,Clausilia bidentata,83
4082,HEW10,mykorrhiza,84
4083,HEW10,plants,85
4084,HEW10,Cepea hortensis,86
4085,HEW10,Helicidae sp. (juv),87
4086,HEW10,root exudates,88
4087,HEW10,root feeding nematodes,89
4088,HEW10,roots,90
4089,HEW11,Achipteria coleoptrata,0
4090,HEW11,Geophilus ribauti,1
4091,HEW11,Lithobius crassipes,2
4092,HEW11,Lithobius mutabilis,3
4093,HEW11,Lithobius sp.,4
4094,HEW11,Lithobius sp. (juv) {m},5
4095,HEW11,Lithobius sp2 {l},6
4096,HEW11,Lithobius sp3 {m},7
4097,HEW11,Scydmaenidae sp2,8
4098,HEW11,Aegopinella nitidula,9
4099,HEW11,Limacidae sp.,10
4100,HEW11,Strigamia acuminata,11
4101,HEW11,Aegopinella nitidula (juv),12
4102,HEW11,Agelenidae sp. (juv),13
4103,HEW11,Amaurobius sp. (juv),14
4104,HEW11,Calathus melanocephalus,15
4105,HEW11,Geophilomorpha sp.,16
4106,HEW11,Harpactea lepida large,17
4107,HEW11,Histopona torpida,18
4108,HEW11,Pterostichus sp.,19
4109,HEW11,Schendyla nemorensis,20
4110,HEW11,Agriotes acuminatus (juv),21
4111,HEW11,Agriotes sp. (juv),22
4112,HEW11,Campodea sp. {l},23
4113,HEW11,Cantharidae sp.,24
4114,HEW11,Diplocephalus picinus,25
4115,HEW11,Harpactea lepida (juv) large,26
4116,HEW11,Microneta viaria,27
4117,HEW11,Neobisium sp.,28
4118,HEW11,Phalangiidae sp. (juv),29
4119,HEW11,Robertus lividus,30
4120,HEW11,Staphylinidae spec,31
4121,HEW11,Theridiidae sp. (juv),32
4122,HEW11,Trechus sp. (juv),33
4123,HEW11,Walckenaeria nudipalpis,34
4124,HEW11,Aleocharinae sp1 (juv),35
4125,HEW11,Atheta sp.,36
4126,HEW11,Athous subfuscus (juv) {m},37
4127,HEW11,Geostiba circellaris,38
4128,HEW11,Hahniidae sp. (juv),39
4129,HEW11,Linyphiidae (juv),40
4130,HEW11,Saloca diceros,41
4131,HEW11,Walckenaeria dysderoides,42
4132,HEW11,Allaiulus nitidus {xxl},43
4133,HEW11,Atropacarus striculus,44
4134,HEW11,Brachychthoniidae spp.,45
4135,HEW11,Brachysomus sp.,46
4136,HEW11,Ceratozetes gracilis,47
4137,HEW11,Chamobates cuspidatus,48
4138,HEW11,Clausilia bidentata,49
4139,HEW11,Nesovitrea hammonis,50
4140,HEW11,Coleoptera sp.,51
4141,HEW11,Cryptorhynchinae sp.,52
4142,HEW11,Curculionidae sp.,53
4143,HEW11,Cylisticus sp.,54
4144,HEW11,Deuterosminthurus sp.,55
4145,HEW11,Geholaspis aeneus,56
4146,HEW11,Hahnia pusilla (juv),57
4147,HEW11,Parasitidae (juv) {s},58
4148,HEW11,Pergamasinae (juv) {xs},59
4149,HEW11,Pergamasinae (male),60
4150,HEW11,Veigaia nemorensis (juv),61
4151,HEW11,Zercon sp. (juv),62
4152,HEW11,Dinychus perforatus,63
4153,HEW11,Discus rotundatus (juv),64
4154,HEW11,Dissorhina ornata,65
4155,HEW11,Elateridae sp.,66
4156,HEW11,Enchytraeidae,67
4157,HEW11,Neotrichoppia confinis,68
4158,HEW11,Nothrus silvestris,69
4159,HEW11,Oppiella nova,70
4160,HEW11,Oppiella obsoleta,71
4161,HEW11,Oppiella subpectinata,72
4162,HEW11,Oribatida sp. (juv),73
4163,HEW11,Suctobelbella sp.,74
4164,HEW11,Folsomia quadrioculata,75
4165,HEW11,Folsomia spinosa,76
4166,HEW11,Glomeris sp.,77
4167,HEW11,Helicidae sp. (juv),78
4168,HEW11,Hypochthonius luteus,79
4169,HEW11,Isotomiella minor,80
4170,HEW11,Julidae sp.,81
4171,HEW11,Lepidocyrtus lanuginosus,82
